2 9.460000e-01 2.238721e+02 2.300000e+00 2.501000e+01 2.288248e+01 1.326970e+00  1.978186e-01  1.572311e+02  8.088173e-02 -1.194150e+02 -6.132897e-02 -4.142621e-02 0 26479225	  1629.12268  6169.35059 -23.0934982  21.8036976  0.94599998	1692.37   731.685   0	18429.9
2 9.480000e-01 3.176874e+02 3.410000e+00 2.321000e+01 2.225428e+01 3.043464e+00  8.988929e-02 -4.998390e+01  2.227512e-02 -7.400550e+01 -3.860532e-01  7.398006e-03 0 26620839	  1629.99463  6185.34668 -24.0130806  20.8917389  0.948000014	1524.24   804.235   0	29643.6
4 9.520000e-01 2.312065e+02 2.310000e+00 2.403000e+01 2.307649e+01 1.401388e+00  4.742295e-01  1.114756e+01  2.751262e-02 -1.454687e+01  1.061602e-01 -8.301796e-02 0 26868050	  1631.80457  6217.67139 -23.18256  21.7375793  0.952000022	1691.08   728.761   0	18527.6
2 9.580000e-01 1.595879e+02 2.850000e+00 2.325000e+01 2.310955e+01 6.828463e-01  1.992739e-01 -1.080594e+01  3.129877e-02  1.449676e+02 -8.822279e-02 -9.980374e-02 0 27206481	  1634.46729  6266.16162 -22.2146206  22.7283878  0.958000004	1612.33   781.091   0	23898.8
2 9.580000e-01 2.142891e+02 4.380000e+00 2.085000e+01 2.126252e+01 1.558576e+00  1.469763e-01 -1.407078e+01  4.301181e-02 -5.375720e+01 -9.442411e-02  4.293340e-01 0 27249024	  1634.46729  6266.16162 -22.9877415  21.955267  0.958000004	1379.08   784.235   0	39916.6
4 9.600000e-01 2.243882e+02 1.990000e+00 2.305000e+01 2.095481e+01 1.067344e+00  2.731722e-01  1.385953e+01  5.094489e-02 -4.348790e+01 -6.006910e-03 -4.936474e-02 0 27383416	  1635.35461  6282.37842 -23.1100388  21.84058  0.959999979	1727.45   655.442   0	15443.6
2 9.720000e-01 2.233572e+02 2.250000e+00 2.253000e+01 2.157132e+01 1.261223e+00  1.845174e-01 -1.660601e+02  8.693095e-02 -1.493705e+02  1.924153e-01  8.126627e-03 0 28171152	  1640.49463  6379.5293 -23.1069603  21.8889828  0.972000003	1698.77   703.364   0	17943.3
2 9.720000e-01 2.930893e+02 1.970000e+00 2.375000e+01 2.316485e+01 1.699143e+00  4.927608e-01  1.570503e+02  2.225044e-02  9.472665e+01  2.298653e-01 -9.354070e-03 0 28183892	  1640.49463  6379.5293 -23.8196793  21.1762638  0.972000003	1729.3   640.051   0	15254
2 9.740000e-01 1.510080e+02 2.620000e+00 2.123000e+01 2.174692e+01 5.264306e-01  3.824081e-01  1.414182e+02  5.111028e-02 -6.673999e+01  9.542543e-02  7.415835e-02 0 28246440	  1641.32629  6395.71631 -22.0816574  22.9217873  0.973999977	1647.4   752.378   0	21588.2
2 9.740000e-01 2.275097e+02 1.530000e+00 2.111000e+01 2.219332e+01 7.821229e-01  5.259839e-01 -4.191414e+01  4.810693e-02  7.970796e+00 -4.676557e-02  2.723812e-01 0 28305061	  1641.32629  6395.71631 -23.1567783  21.8466682  0.973999977	1746.5   465.873   0	11179.2
4 9.740000e-01 2.857591e+02 1.610000e+00 2.057000e+01 1.963230e+01 1.535368e+00  4.059548e-01  9.049634e+01  2.798132e-02  9.110700e+01 -2.656820e-02  6.098624e-02 0 28315772	  1641.32629  6395.71631 -23.7547398  21.2487068  0.973999977	1747.5   506.127   0	11904.1
2 9.820000e-01 2.582260e+02 2.300000e+00 2.253000e+01 2.174876e+01 1.639897e+00  7.014583e-02  1.685140e+01  6.778730e-02 -9.016165e+01  1.673602e-01 -1.817704e-01 0 28844653	  1644.63953  6460.67676 -23.4949799  21.5384102  0.981999993	1692.37   704.593   0	18429.9
2 9.840000e-01 1.940886e+02 1.870000e+00 2.119000e+01 2.242374e+01 7.602359e-01  1.088336e-01  1.149511e+02  2.888964e-02  4.163773e+01  2.815403e-01 -4.766119e-02 0 28952538	  1645.47144  6476.99658 -22.7475224  22.2933464  0.984000027	1737.35   599.856   0	14310.4
2 9.840000e-01 2.037042e+02 2.440000e+00 1.879000e+01 1.882363e+01 1.083776e+00  3.203364e-01  2.463495e+01  3.592759e-02  1.524993e+02 -2.700896e-01  6.944265e-02 0 28959095	  1645.47144  6476.99658 -22.874361  22.1665077  0.984000027	1673.45   724.438   0	19802.9
2 9.860000e-01 2.243882e+02 1.810000e+00 2.075000e+01 2.118773e+01 9.891186e-01  1.295340e-01  1.080585e+02  2.397095e-02  5.823898e+01  2.207148e-01  1.763801e-01 0 29102862	  1646.276  6493.23535 -23.1295395  21.918766  0.986000001	1741.22   577.696   0	13748.8
2 9.880000e-01 2.642409e+02 2.640000e+00 2.281000e+01 2.291407e+01 1.994272e+00  5.042093e-01  1.160113e+02  2.037525e-02  7.522528e+01 -5.146898e-02  6.095820e-01 0 29246498	  1647.09351  6509.5498 -23.5598774  21.4958782  0.987999976	1644.39   744.825   0	21787.5
2 9.880000e-01 2.951209e+02 1.790000e+00 2.275000e+01 2.309960e+01 1.521423e+00  2.462038e-01  5.295625e+00  5.237788e-02  1.581541e+02  9.124054e-02  3.553839e-01 0 29249015	  1647.09351  6509.5498 -23.8497982  21.2059574  0.987999976	1742.34   568.713   0	13562.5
2 9.900000e-01 2.243882e+02 2.610000e+00 2.371000e+01 2.255547e+01 1.339830e+00  2.480981e-01 -9.220130e+01  9.392953e-02 -6.543914e+00 -1.044260e-01  1.595649e-01 0 29370525	  1647.86621  6525.71484 -23.1325397  21.9306011  0.99000001	1648.89   740.506   0	21488.5
2 9.920000e-01 1.737801e+02 4.150000e+00 2.155000e+01 2.072366e+01 9.650709e-01  2.932215e-01  4.826663e+01  5.695968e-02  1.763712e+02  1.284059e-01  3.831448e-04 0 29470576	  1648.67981  6542.06689 -22.4636002  22.6069756  0.991999984	1411.99   774.288   0	37449.5
2 9.960000e-01 1.610646e+02 2.360000e+00 2.325000e+01 2.240281e+01 6.154561e-01  3.662495e-01 -4.516733e-01  7.219777e-02 -1.246951e+02 -1.042676e-01  2.408871e-02 0 29727434	  1650.26575  6574.68506 -22.2672787  22.8180962  0.995999992	1684.45   704.117   0	19016.8
2 9.980000e-01 2.741574e+02 2.930000e+00 2.247000e+01 2.301060e+01 2.323661e+00  5.816302e-01  1.108254e+01  5.151461e-02  2.889795e+01 -7.742190e-01  1.158677e-01 0 29920978	  1651.05872  6591.0332 -23.6640205  21.4287472  0.998000026	1599.87   760.474   0	24709.8
2 1.000000e+00 2.477422e+02 3.710000e+00 2.275000e+01 2.312722e+01 1.728811e+00  4.454971e-01  2.581122e+01  4.547282e-02  1.589517e+02 -1.360109e-01 -4.039612e-01 0 30052088	  1651.85449  6607.41797 -23.3997612  21.7003975  1.	1477.69   776.265   0	32781.2
2 1.004000e+00 1.599558e+02 2.170000e+00 2.179000e+01 2.126140e+01 5.530464e-01  3.826678e-01 -1.184039e+02  4.894660e-02 -1.678862e+02 -6.411063e-03 -9.897566e-02 0 30268220	  1653.42566  6640.18359 -22.2551594  22.8597412  1.00399995	1708.49   663.233   0	17168.4
2 1.004000e+00 1.972423e+02 2.050000e+00 2.355000e+01 2.278426e+01 8.151943e-01  3.648735e-01  1.264508e+02  8.830845e-02  5.841598e+01 -4.265880e-02 -7.183123e-02 0 30302016	  1653.42566  6640.18359 -22.8048  22.3101006  1.00399995	1721.65   635.264   0	16015.6
2 1.004000e+00 2.055891e+02 2.050000e+00 1.991000e+01 2.090025e+01 9.009631e-01  3.184440e-01  1.520531e+02  1.715892e-02 -1.708868e+02 -1.067246e-01  2.979874e-01 0 30307272	  1653.42566  6640.18359 -22.9135189  22.2013817  1.00399995	1721.65   635.264   0	16015.6
2 1.006000e+00 1.866380e+02 2.330000e+00 2.173000e+01 2.090752e+01 8.698415e-01  6.511767e-02  8.519076e+01  2.896176e-02 -5.115075e+01  9.203129e-02 -1.198589e-01 0 30429756	  1654.18848  6656.51465 -22.6613407  22.4608936  1.00600004	1688.44   691.949   0	18722.9
2 1.006000e+00 2.142891e+02 3.690000e+00 2.297000e+01 2.255949e+01 1.401875e+00  2.595002e-01 -1.134476e+02  2.282054e-02  7.253616e+00 -7.244461e-03  3.082381e-01 0 30448475	  1654.18848  6656.51465 -23.0237408  22.0984936  1.00600004	1480.79   773.26   0	32571.6
2 1.008000e+00 2.192805e+02 2.260000e+00 1.995000e+01 2.107565e+01 1.039264e+00  2.991492e-01  8.969125e+01  6.447063e-02  3.812397e+01  3.090263e-01 -2.042117e-01 0 30587458	  1654.96033  6672.90527 -23.08564  22.0439339  1.00800002	1697.55   678.174   0	18040.9
2 1.010000e+00 1.729816e+02 3.050000e+00 2.235000e+01 2.288810e+01 8.207348e-01  2.253239e-01 -6.591931e+01  2.600515e-02 -1.796712e+02  1.117391e-01  2.190926e-01 0 30690754	  1655.73438  6689.33252 -22.4650192  22.6718941  1.00999999	1580.97   759.232   0	25931.9
2 1.012000e+00 2.992265e+02 1.780000e+00 2.067000e+01 2.134264e+01 1.554684e+00  2.643268e-01 -2.207098e+01  6.969582e-02  9.625339e+01 -3.653768e-01 -2.930862e-01 0 30875878	  1656.45862  6705.5835 -23.9040394  21.2401428  1.01199996	1742.86   544.01   0	13469.5
2 1.014000e+00 1.428894e+02 3.190000e+00 2.323000e+01 2.276190e+01 5.598931e-01  1.204075e-02  1.537315e+02  5.374956e-02  7.275953e+00 -2.856157e-03 -9.560415e-02 0 30931792	  1657.21924  6722.00537 -21.9666996  23.1847954  1.01400006	1558.89   762.317   0	27368
2 1.014000e+00 2.187762e+02 3.380000e+00 2.285000e+01 2.320561e+01 1.428765e+00  3.681868e-01 -9.613824e+01  7.243375e-02 -1.656475e+02 -3.338022e-01 -1.594963e-01 0 30998015	  1657.21924  6722.00537 -23.0841007  22.0673943  1.01400006	1528.96   766.946   0	29332.2
2 1.014000e+00 2.844461e+02 2.340000e+00 2.321000e+01 2.319276e+01 2.080634e+00  3.229228e-01 -1.355515e+02  9.713271e-02 -7.096597e+01  4.438595e-02  5.466007e-01 0 31012484	  1657.21924  6722.00537 -23.7726593  21.3788357  1.01400006	1687.15   687.856   0	18821.2
2 1.016000e+00 2.312065e+02 2.340000e+00 2.121000e+01 2.301369e+01 1.291201e+00  3.748432e-01 -1.267237e+02  9.981507e-02  1.218080e+02 -3.510554e-01 -4.740854e-01 0 31140244	  1657.95959  6738.37256 -23.2305584  21.9282188  1.01600003	1687.15   686.417   0	18821.2
2 1.018000e+00 1.901078e+02 2.820000e+00 2.317000e+01 2.275208e+01 9.725271e-01  2.402345e-01  8.564364e+01  3.573470e-02  1.771368e+02 -7.879741e-02  2.021055e-01 0 31254817	  1658.71729  6754.83496 -22.7186604  22.4474125  1.01800001	1616.94   740.683   0	23595
2 1.020000e+00 2.421029e+02 2.080000e+00 2.155000e+01 2.218517e+01 1.299456e+00  8.740260e-02  3.845792e+01  4.629126e-02 -6.149934e+01 -3.180103e-01  2.511770e-01 0 31419111	  1659.46106  6771.26465 -23.3543587  21.8189907  1.01999998	1718.51   630.165   0	16302.5
2 1.024000e+00 2.208005e+02 2.350000e+00 1.985000e+01 2.143301e+01 1.167665e+00  4.024533e-01  1.994770e+00  6.384951e-02 -6.504641e+01  2.236997e-01 -3.679061e-01 0 31688754	  1660.90027  6804.00537 -23.1157589  22.0720634  1.02400005	1685.82   682.337   0	18919.1
2 1.024000e+00 2.387811e+02 1.990000e+00 1.803000e+01 1.705346e+01 1.054117e+00  3.092979e-01 -1.527327e+02  1.691932e-02  9.746881e+01  1.926827e-02  8.593637e-02 0 31695255	  1660.90027  6804.00537 -23.3211193  21.866703  1.02400005	1727.45   603.145   0	15443.6
2 1.026000e+00 2.483133e+02 2.540000e+00 1.921000e+01 1.896132e+01 1.511114e+00  3.093579e-01 -1.145346e+02  4.589799e-02  7.722889e+01 -2.546771e-01 -1.533564e-01 0 31836723	  1661.63977  6820.49316 -23.4253006  21.7697792  1.02600002	1659.21   708.221   0	20792.6
4 1.028000e+00 2.089296e+02 2.740000e+00 2.355000e+01 2.230040e+01 1.213970e+00  3.841183e-01  1.732187e+02  8.058655e-02  1.557543e+02 -2.995664e-02 -1.171107e-01 0 31960965	  1662.35388  6836.90137 -22.9737988  22.2284985  1.028	1629.24   727.836   0	22789.2
4 1.030000e+00 2.013724e+02 2.200000e+00 2.217000e+01 2.135370e+01 9.860530e-01  6.215776e-01 -1.579525e+02  9.480025e-02 -1.669598e+02  6.307768e-02 -2.456555e-01 0 32095106	  1663.07727  6853.375 -22.8786583  22.3308659  1.02999997	1704.92   649.904   0	17458.4
2 1.030000e+00 2.046445e+02 2.940000e+00 2.239000e+01 2.322324e+01 1.063610e+00  6.678121e-01 -2.312592e+01  3.446800e-02  5.217656e+01 -2.082732e-01 -1.051923e-01 0 32097447	  1663.07727  6853.375 -22.9209404  22.2885838  1.02999997	1598.27   741.403   0	24810.9
2 1.030000e+00 3.273407e+02 3.610000e+00 2.265000e+01 2.310493e+01 3.090000e+00  4.472275e-01 -1.247193e+02  4.296106e-02  1.686485e+02 -7.605520e-01  2.503480e-02 0 32121259	  1663.07727  6853.375 -24.1530991  21.0564251  1.02999997	1493.14   760.807   0	31732.4
2 1.036000e+00 1.455459e+02 3.650000e+00 2.301000e+01 2.180053e+01 6.452347e-01  2.071332e-01 -5.289077e+01  2.485861e-02 -1.187026e+02 -6.862360e-02  8.032774e-02 0 32458437	  1665.19836  6902.74023 -22.0315189  23.1995869  1.03600001	1486.94   757.835   0	32151.4
2 1.038000e+00 2.398833e+02 2.060000e+00 2.189000e+01 2.236947e+01 1.285377e+00  1.609863e-01  1.117579e+02  4.067931e-02  1.356183e+02 -1.958196e-01  3.689612e-01 0 32671635	  1665.89355  6919.19629 -23.3437004  21.8945789  1.03799999	1720.62   611.117   0	16111.2
2 1.040000e+00 1.648162e+02 1.840000e+00 2.197000e+01 2.188614e+01 5.097649e-01  2.855188e-01  1.268405e+02  3.277974e-02  2.027943e+01  1.226309e-01 -5.712091e-02 0 32762011	  1666.599  6935.71777 -22.3606777  22.8847809  1.03999996	1739.41   542.272   0	14029.4
2 1.046000e+00 3.243396e+02 2.470000e+00 2.139000e+01 2.216651e+01 2.421180e+00  7.631491e-02  1.589940e+02  4.345424e-02  1.479709e+02  3.382767e-01  7.102248e-01 0 33244585	  1668.703  6985.38428 -24.1409378  21.1260128  1.046	1669.21   685.3   0	20098.8
2 1.052000e+00 2.322737e+02 2.540000e+00 2.295000e+01 2.322857e+01 1.242762e+00  1.364547e-01 -5.168765e+01  6.185724e-02 -1.710934e+01 -1.824345e-01 -2.508999e-01 0 33659098	  1670.74988  7035.03369 -23.26964  22.018692  1.05200005	1659.21   690.736   0	20792.6
2 1.058000e+00 2.890680e+02 1.970000e+00 2.303000e+01 2.223052e+01 1.733461e+00  1.723926e-01  9.720184e+01  5.130608e-02 -4.727517e+01  1.048239e-01 -3.483822e-01 0 34096819	  1672.71643  7084.56348 -23.8479385  21.461628  1.05799997	1729.3   570.221   0	15254
2 1.064000e+00 1.972423e+02 1.850000e+00 2.267000e+01 2.207652e+01 7.125735e-01  1.449815e-01 -1.252929e+02  5.785687e-02 -1.447961e+02 -1.255339e-01 -2.512605e-02 0 34498920	  1674.66003  7134.21338 -22.8498001  22.4809303  1.06400001	1738.76   525.95   0	14123.1
2 1.064000e+00 2.870781e+02 2.750000e+00 2.273000e+01 2.161179e+01 1.974223e+00  2.444739e-01 -1.598658e+02  2.798407e-02 -1.630167e+02  1.910601e-01 -3.676021e-02 0 34527816	  1674.66003  7134.21338 -23.8343201  21.4964104  1.06400001	1627.74   706.007   0	22890.1
2 1.066000e+00 1.737801e+02 2.350000e+00 1.985000e+01 1.997946e+01 6.382331e-01  4.636166e-01 -1.381044e+02  6.364582e-02  1.028792e+02  3.951420e-02 -9.805058e-02 0 34622428	  1675.31323  7150.83301 -22.5191002  22.8186817  1.06599998	1685.82   652.625   0	18919.1
2 1.072000e+00 1.918669e+02 2.290000e+00 2.179000e+01 2.285434e+01 8.350583e-01  1.993520e-01  2.475499e+01  5.333491e-02 -7.549865e+01  5.558041e-02  2.897338e-01 0 35070512	  1677.24243  7200.71045 -22.7833214  22.5755558  1.07200003	1693.71   637.403   0	18332.9
2 1.074000e+00 1.485936e+02 2.880000e+00 2.399000e+01 2.270866e+01 5.670581e-01  3.698246e-01 -1.014776e+02  8.990058e-02  1.740082e+02 -2.831780e-02 -8.275687e-02 0 35170018	  1677.84302  7217.20068 -22.1143799  23.2514629  1.074	1607.64   710.771   0	24202.1
2 1.074000e+00 1.874995e+02 3.490000e+00 2.201000e+01 2.184447e+01 1.088177e+00  4.010329e-01  6.386895e+01  5.312617e-02  1.268378e+01 -2.152203e-01 -2.376020e-01 0 35212453	  1677.84302  7217.20068 -22.7244186  22.6414242  1.074	1511.74   736.722   0	30476.8
2 1.074000e+00 2.137962e+02 1.870000e+00 2.201000e+01 2.180537e+01 7.969936e-01  4.613647e-01 -1.483256e+02  5.673392e-02 -3.824319e+01  1.212396e-01  1.643934e-01 0 35230480	  1677.84302  7217.20068 -23.0686989  22.2971439  1.074	1737.35   524.863   0	14310.4
2 1.074000e+00 2.985383e+02 4.010000e+00 2.285000e+01 2.293900e+01 2.662899e+00  2.771592e-01  4.647047e+01  4.914836e-02  1.171542e+02 -3.549041e-01  4.510367e-01 0 35249590	  1677.84302  7217.20068 -23.9445  21.4213428  1.074	1432.53   737.953   0	35956.6
2 1.076000e+00 2.511886e+02 1.840000e+00 2.165000e+01 2.236922e+01 1.131824e+00  2.511819e-01  7.811005e+01  7.121449e-02 -1.471507e+02  2.377285e-02  3.964122e-01 0 35389740	  1678.47766  7233.8623 -23.4929981  21.8798542  1.07599998	1739.41   512.463   0	14029.4
4 1.078000e+00 1.774189e+02 2.090000e+00 2.229000e+01 2.205409e+01 7.972468e-01  6.412871e-01  4.848449e+01  1.022699e-01 -1.446876e+02  8.911672e-02 -2.970131e-02 0 35493905	  1679.11487  7250.55957 -22.5824585  22.7973976  1.07799995	1717.49   588.298   0	16398.8
2 1.080000e+00 2.013724e+02 2.950000e+00 2.069000e+01 2.191868e+01 1.071779e+00  2.470957e-01  8.943933e+01  1.160282e-01  1.200735e+02  1.923165e-01  3.501036e-01 0 35658832	  1679.72778  7267.17383 -22.9161587  22.4706688  1.08000004	1596.73   712.213   0	24913
2 1.084000e+00 2.494595e+02 2.520000e+00 2.111000e+01 2.177801e+01 1.355115e+00  4.411428e-01  1.217304e+02  6.167624e-02  1.511399e+01 -1.747300e-01 -3.366154e-01 0 35971153	  1680.97815  7300.58301 -23.4808807  21.9199066  1.08399999	1662.12   666.904   0	20594.3
2 1.086000e+00 1.682674e+02 4.210000e+00 2.279000e+01 2.312932e+01 9.053266e-01  3.085438e-01  6.589505e+01  8.529479e-02  1.377931e+02 -7.913189e-02  2.561623e-01 0 36065981	  1681.59204  7317.27295 -22.4495411  22.9582062  1.08599997	1403.26   729.98   0	38090.2
2 1.086000e+00 2.564484e+02 3.100000e+00 2.325000e+01 2.252464e+01 1.947197e+00  2.335623e-01 -5.204037e+01  1.305465e-01  1.305357e+02 -1.388013e-01  3.161633e-01 0 36118515	  1681.59204  7317.27295 -23.5548611  21.8528862  1.08599997	1573.12   717.56   0	26444.1
2 1.086000e+00 3.296097e+02 3.780000e+00 2.353000e+01 2.323575e+01 2.867051e+00  2.911440e-01  1.132457e+02  5.777591e-02 -2.977990e+01  1.799060e-01  4.247728e-01 0 36123364	  1681.59204  7317.27295 -24.2132206  21.1945267  1.08599997	1467.06   733.207   0	33520
2 1.088000e+00 2.437811e+02 2.820000e+00 2.203000e+01 2.218859e+01 1.579540e+00  4.005693e-01 -1.343911e+02  5.604487e-02  1.141569e+02  2.541217e-01  4.427579e-01 0 36261549	  1682.21252  7334.0166 -23.4234791  21.99123  1.08800006	1616.94   697.446   0	23595
2 1.096000e+00 3.076097e+02 1.370000e+00 2.237000e+01 2.260403e+01 8.215000e-01  2.251091e-01 -7.685344e+00  1.591500e-02  2.669517e+01 -2.335797e-01  8.968610e-02 0 36855589	  1684.57837  7400.71631 -24.0395222  21.4028473  1.09599996	1736.45   246.625   0	9753.47
2 1.098000e+00 1.790606e+02 1.950000e+00 2.217000e+01 2.234008e+01 5.142146e-01  4.626086e-01  1.227329e+02  3.851403e-02  1.637237e+02  2.688122e-02  9.375072e-02 0 36957027	  1685.17053  7417.45361 -22.6216183  22.8276558  1.09800005	1731.07   532.597   0	15064.6
2 1.100000e+00 2.449063e+02 1.950000e+00 2.147000e+01 2.314396e+01 1.072092e+00  2.247949e-01  1.132338e+02  4.925316e-02 -4.432653e+01  1.294791e-01  4.226830e-01 0 37143419	  1685.7478  7434.14746 -23.444561  22.0115948  1.10000002	1731.07   531.044   0	15064.6
2 1.104000e+00 2.511886e+02 2.350000e+00 2.259000e+01 2.238501e+01 1.475525e+00  5.108056e-01 -2.209509e+01  3.768620e-02  1.379130e+02  3.983084e-01 -4.175899e-02 0 37440544	  1686.92383  7467.70215 -23.513998  21.9559383  1.10399997	1685.82   626.33   0	18919.1
2 1.108000e+00 1.717908e+02 2.820000e+00 2.327000e+01 2.314773e+01 7.041648e-01  1.264711e-01 -1.250502e+02  7.521662e-02 -1.641536e+02 -1.002555e-01  9.188885e-02 0 37688826	  1688.03088  7501.04248 -22.5203991  22.9632092  1.10800004	1616.94   685.427   0	23595
4 1.112000e+00 1.710015e+02 4.270000e+00 2.377000e+01 2.320621e+01 1.003630e+00  4.871524e-01  1.670098e+02  4.435387e-02 -2.361681e+01  1.105568e-02 -3.984970e-02 0 37985876	  1689.15601  7534.55469 -22.5113182  22.9859695  1.11199999	1394.73   717.787   0	38735.7
2 1.114000e+00 2.192805e+02 2.210000e+00 2.189000e+01 2.155376e+01 9.547846e-01  2.937668e-01 -1.961364e+01  6.134688e-02 -1.020519e+02  1.710300e-01  8.397535e-02 0 38173856	  1689.729  7551.39111 -23.1651402  22.338995  1.11399996	1703.67   590.873   0	17554.8
2 1.114000e+00 2.851018e+02 2.520000e+00 2.119000e+01 2.159209e+01 1.908821e+00  2.703977e-01 -1.324523e+02  7.573166e-02 -3.079316e+01 -4.218032e-01  2.694610e-01 0 38189434	  1689.729  7551.39111 -23.8537006  21.6504345  1.11399996	1662.12   647.322   0	20594.3
2 1.116000e+00 2.280342e+02 2.610000e+00 2.239000e+01 2.043613e+01 1.259198e+00  1.250856e-01 -1.083352e+02  5.603277e-02 -1.845186e+01  7.109789e-02 -6.166890e-02 0 38327355	  1690.25012  7568.02197 -23.2693195  22.2415905  1.11600006	1648.89   658.147   0	21488.5
2 1.116000e+00 2.398833e+02 1.810000e+00 2.101000e+01 2.207261e+01 9.833999e-01  4.576573e-01  3.470176e+01  9.207125e-02 -8.470554e+01 -1.126612e-01 -3.357910e-01 0 38331545	  1690.25012  7568.02197 -23.4022007  22.1087093  1.11600006	1741.22   468.42   0	13748.8
4 1.118000e+00 2.612161e+02 2.350000e+00 2.243000e+01 2.081903e+01 1.299106e+00  3.500417e-01 -1.528623e+02  3.326506e-02  1.332581e+02  1.560216e-02  8.809298e-02 0 38485973	  1690.81091  7584.84912 -23.6271782  21.8905563  1.11800003	1685.82   616.822   0	18919.1
4 1.120000e+00 1.541700e+02 2.810000e+00 2.197000e+01 2.105063e+01 6.016628e-01  5.388667e-01 -1.664326e+02  4.918826e-02  7.851965e+01 -4.060869e-02 -4.352479e-02 0 38564927	  1691.35083  7601.60645 -22.2455196  23.2790089  1.12	1618.52   677.398   0	23494.6
2 1.120000e+00 2.103778e+02 2.680000e+00 2.219000e+01 2.055682e+01 1.063948e+00  1.877801e-01  1.697042e+02  6.602781e-02  7.300421e+01 -1.047963e-01 -4.165244e-02 0 38618140	  1691.35083  7601.60645 -23.0609207  22.4636078  1.12	1638.41   664.048   0	22188
2 1.122000e+00 2.582260e+02 2.440000e+00 2.315000e+01 2.209435e+01 1.590602e+00  1.106294e-01 -1.925176e+01  7.459657e-02 -7.849848e+01  8.264967e-02 -2.499823e-01 0 38786072	  1691.90869  7618.46826 -23.5999794  21.9313583  1.12199998	1673.45   629.782   0	19802.9
2 1.122000e+00 2.594179e+02 3.040000e+00 2.231000e+01 2.307744e+01 1.591965e+00  3.267310e-01 -7.646166e+01  2.623149e-02  1.434475e+02 -4.008885e-01 -2.216724e-01 0 38786272	  1691.90869  7618.46826 -23.6120586  21.9192791  1.12199998	1582.61   693.935   0	25830.7
2 1.126000e+00 3.273407e+02 2.930000e+00 2.183000e+01 2.223650e+01 2.719509e+00  5.865332e-02  8.910277e+01  4.092522e-02 -1.703566e+02  4.278165e-01  6.904527e-01 0 39090610	  1693.00562  7652.1748 -24.2250996  21.3198242  1.12600005	1599.87   684.007   0	24709.8
2 1.132000e+00 2.108628e+02 2.060000e+00 2.313000e+01 2.320693e+01 7.351327e-01  2.900252e-01 -1.136417e+02  3.631233e-02 -1.276242e+02  1.079265e-01 -8.456433e-02 0 39522228	  1694.61182  7702.729 -23.0759583  22.4892654  1.13199997	1720.62   539.934   0	16111.2
2 1.132000e+00 2.992265e+02 2.740000e+00 2.185000e+01 2.108641e+01 2.367895e+00  3.793971e-01 -1.528616e+02  3.559333e-02 -1.473071e+02 -3.684261e-01 -2.169985e-01 0 39543622	  1694.61182  7702.729 -23.9940376  21.5711861  1.13199997	1629.24   663.222   0	22789.2
2 1.138000e+00 2.103778e+02 3.010000e+00 2.195000e+01 2.190024e+01 1.068241e+00  2.671273e-01 -3.435094e+00  5.880952e-02  3.174555e+01 -1.867802e-01  1.496309e-01 0 39978129	  1696.16284  7753.23535 -23.0744209  22.510994  1.13800001	1587.31   682.969   0	25524.1
2 1.142000e+00 1.874995e+02 3.360000e+00 2.309000e+01 2.268673e+01 1.028301e+00  5.781046e-01 -1.057042e+02  3.687791e-02 -9.103428e+01 -1.277217e-01 -2.328140e-01 0 40265257	  1697.18579  7786.96631 -22.7754192  22.8234234  1.14199996	1532.13   698.328   0	29125.2
2 1.150000e+00 1.981527e+02 2.940000e+00 2.353000e+01 2.305389e+01 9.166513e-01  8.090203e-02  1.186936e+02  5.591912e-02  1.387868e+02 -1.149534e-01 -7.916611e-02 0 40885699	  1699.17688  7854.4458 -22.9263783  22.6991997  1.14999998	1598.27   671.052   0	24810.9
2 1.154000e+00 1.981527e+02 1.900000e+00 2.059000e+01 2.041352e+01 6.911915e-01  1.260548e-01 -1.474854e+02  6.624868e-02 -1.642703e+02 -1.673287e-01 -7.219575e-02 0 41191915	  1700.16309  7888.27441 -22.9293785  22.7095299  1.15400004	1735.11   472.297   0	14592.3
2 1.154000e+00 2.301442e+02 4.160000e+00 2.309000e+01 2.225432e+01 1.619671e+00  3.891382e-01 -1.257475e+02  4.495018e-02 -5.795346e+01 -1.484832e-01 -3.396746e-01 0 41210777	  1700.16309  7888.27441 -23.3219776  22.3169308  1.15400004	1410.52   700.802   0	37555.9
2 1.156000e+00 2.322737e+02 2.370000e+00 2.299000e+01 2.179135e+01 1.167628e+00  2.402921e-01 -1.049612e+02  5.222793e-02 -1.666811e+02 -8.513318e-02 -1.453106e-01 0 41365439	  1700.66467  7905.26172 -23.347641  22.2979412  1.15600002	1683.11   595.086   0	19114.9
2 1.156000e+00 2.588213e+02 2.690000e+00 2.085000e+01 2.138828e+01 1.550456e+00  3.134121e-01  3.374127e+01  8.281230e-02  1.003041e+02 -4.632654e-01 -2.733559e-01 0 41372698	  1700.66467  7905.26172 -23.6315193  22.0140629  1.15600002	1636.87   643.203   0	22287.8
4 1.168000e+00 3.228494e+02 2.560000e+00 2.401000e+01 2.249394e+01 1.885725e+00  6.239095e-01  6.229287e+01  4.401943e-02 -1.076626e+02  8.409820e-01 -3.947831e-01 0 42306829	  1703.52539  8006.95068 -24.2203598  21.4649754  1.16799998	1656.25   618.825   0	20990.7
